event_id,campaign_id,campaign_name,campaign_type,subscriber_id,event_type,event_date
EVT001672,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0654,Sent,2024-01-25
EVT001673,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0996,Sent,2024-01-25
EVT001674,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0996,Opened,2024-01-26
EVT001675,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0996,Clicked,2024-01-26
EVT001676,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1331,Sent,2024-01-25
EVT001677,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0649,Sent,2024-01-25
EVT001678,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0034,Sent,2024-01-25
EVT001679,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0034,Opened,2024-01-27
EVT001680,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0034,Clicked,2024-01-27
EVT001681,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0679,Sent,2024-01-25
EVT001682,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1100,Sent,2024-01-25
EVT001683,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1100,Opened,2024-01-27
EVT001684,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1100,Clicked,2024-01-27
EVT001685,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1015,Sent,2024-01-25
EVT001686,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1015,Opened,2024-01-27
EVT001687,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0375,Sent,2024-01-25
EVT001688,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0375,Opened,2024-01-27
EVT001689,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0375,Clicked,2024-01-27
EVT001690,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0390,Sent,2024-01-25
EVT001691,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0390,Opened,2024-01-25
EVT001692,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0390,Clicked,2024-01-25
EVT001693,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1139,Sent,2024-01-25
EVT001694,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0882,Sent,2024-01-25
EVT001695,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1268,Sent,2024-01-25
EVT001696,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1397,Sent,2024-01-25
EVT001697,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0549,Sent,2024-01-25
EVT001698,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0327,Sent,2024-01-25
EVT001699,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0327,Opened,2024-01-25
EVT001700,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0327,Clicked,2024-01-25
EVT001701,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0758,Sent,2024-01-25
EVT001702,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1365,Sent,2024-01-25
EVT001703,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1082,Sent,2024-01-25
EVT001704,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1082,Opened,2024-01-28
EVT001705,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1082,Clicked,2024-01-28
EVT001706,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0462,Sent,2024-01-25
EVT001707,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0462,Bounced,2024-01-25
EVT001708,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0092,Sent,2024-01-25
EVT001709,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0783,Sent,2024-01-25
EVT001710,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0468,Sent,2024-01-25
EVT001711,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1256,Sent,2024-01-25
EVT001712,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1256,Opened,2024-01-27
EVT001713,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1256,Clicked,2024-01-27
EVT001714,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0963,Sent,2024-01-25
EVT001715,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0963,Opened,2024-01-26
EVT001716,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0963,Clicked,2024-01-26
EVT001717,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0006,Sent,2024-01-25
EVT001718,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0835,Sent,2024-01-25
EVT001719,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0425,Sent,2024-01-25
EVT001720,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1116,Sent,2024-01-25
EVT001721,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1463,Sent,2024-01-25
EVT001722,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1463,Opened,2024-01-26
EVT001723,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1463,Clicked,2024-01-26
EVT001724,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1463,Converted,2024-01-26
EVT001725,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0997,Sent,2024-01-25
EVT001726,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0138,Sent,2024-01-25
EVT001727,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0354,Sent,2024-01-25
EVT001728,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0749,Sent,2024-01-25
EVT001729,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0681,Sent,2024-01-25
EVT001730,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0681,Opened,2024-01-25
EVT001731,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1314,Sent,2024-01-25
EVT001732,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1314,Opened,2024-01-25
EVT001733,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1314,Clicked,2024-01-25
EVT001734,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0531,Sent,2024-01-25
EVT001735,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0789,Sent,2024-01-25
EVT001736,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0629,Sent,2024-01-25
EVT001737,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0575,Sent,2024-01-25
EVT001738,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0575,Bounced,2024-01-25
EVT001739,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1385,Sent,2024-01-25
EVT001740,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1005,Sent,2024-01-25
EVT001741,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1005,Opened,2024-01-27
EVT001742,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1005,Clicked,2024-01-27
EVT001743,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1364,Sent,2024-01-25
EVT001744,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0120,Sent,2024-01-25
EVT001745,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0120,Opened,2024-01-27
EVT001746,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0614,Sent,2024-01-25
EVT001747,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0432,Sent,2024-01-25
EVT001748,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1088,Sent,2024-01-25
EVT001749,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1088,Opened,2024-01-27
EVT001750,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0008,Sent,2024-01-25
EVT001751,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0008,Opened,2024-01-27
EVT001752,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0008,Clicked,2024-01-27
EVT001753,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0008,Converted,2024-01-27
EVT001754,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0685,Sent,2024-01-25
EVT001755,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0685,Opened,2024-01-25
EVT001756,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1030,Sent,2024-01-25
EVT001757,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0971,Sent,2024-01-25
EVT001758,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1278,Sent,2024-01-25
EVT001759,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1278,Opened,2024-01-27
EVT001760,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1278,Clicked,2024-01-27
EVT001761,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0085,Sent,2024-01-25
EVT001762,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0474,Sent,2024-01-25
EVT001763,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0474,Opened,2024-01-26
EVT001764,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0474,Clicked,2024-01-26
EVT001765,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0341,Sent,2024-01-25
EVT001766,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0228,Sent,2024-01-25
EVT001767,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0385,Sent,2024-01-25
EVT001768,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1370,Sent,2024-01-25
EVT001769,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0933,Sent,2024-01-25
EVT001770,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0933,Opened,2024-01-25
EVT001771,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0933,Clicked,2024-01-25
EVT001772,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0933,Converted,2024-01-25
EVT001773,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0108,Sent,2024-01-25
EVT001774,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0108,Opened,2024-01-27
EVT001775,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0108,Clicked,2024-01-27
EVT001776,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1240,Sent,2024-01-25
EVT001777,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1240,Opened,2024-01-27
EVT001778,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1486,Sent,2024-01-25
EVT001779,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1480,Sent,2024-01-25
EVT001780,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0087,Sent,2024-01-25
EVT001781,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0087,Opened,2024-01-25
EVT001782,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0087,Clicked,2024-01-25
EVT001783,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0169,Sent,2024-01-25
EVT001784,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0493,Sent,2024-01-25
EVT001785,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0493,Opened,2024-01-25
EVT001786,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0246,Sent,2024-01-25
EVT001787,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0246,Opened,2024-01-26
EVT001788,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0246,Clicked,2024-01-26
EVT001789,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0265,Sent,2024-01-25
EVT001790,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0682,Sent,2024-01-25
EVT001791,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0662,Sent,2024-01-25
EVT001792,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0897,Sent,2024-01-25
EVT001793,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0897,Opened,2024-01-26
EVT001794,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0897,Unsubscribed,2024-01-26
EVT001795,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0303,Sent,2024-01-25
EVT001796,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0303,Opened,2024-01-26
EVT001797,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0319,Sent,2024-01-25
EVT001798,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0319,Opened,2024-01-25
EVT001799,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1389,Sent,2024-01-25
EVT001800,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0492,Sent,2024-01-25
EVT001801,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0492,Opened,2024-01-26
EVT001802,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1123,Sent,2024-01-25
EVT001803,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1193,Sent,2024-01-25
EVT001804,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1079,Sent,2024-01-25
EVT001805,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0220,Sent,2024-01-25
EVT001806,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0875,Sent,2024-01-25
EVT001807,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0875,Opened,2024-01-26
EVT001808,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1373,Sent,2024-01-25
EVT001809,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1373,Opened,2024-01-27
EVT001810,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1309,Sent,2024-01-25
EVT001811,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1309,Opened,2024-01-27
EVT001812,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1299,Sent,2024-01-25
EVT001813,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1299,Opened,2024-01-27
EVT001814,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1299,Clicked,2024-01-27
EVT001815,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1449,Sent,2024-01-25
EVT001816,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0436,Sent,2024-01-25
EVT001817,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0607,Sent,2024-01-25
EVT001818,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0607,Opened,2024-01-26
EVT001819,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0607,Clicked,2024-01-26
EVT001820,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0607,Converted,2024-01-26
EVT001821,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0736,Sent,2024-01-25
EVT001822,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0736,Opened,2024-01-27
EVT001823,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0833,Sent,2024-01-25
EVT001824,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0660,Sent,2024-01-25
EVT001825,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0660,Opened,2024-01-25
EVT001826,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1021,Sent,2024-01-25
EVT001827,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1021,Opened,2024-01-27
EVT001828,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1111,Sent,2024-01-25
EVT001829,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0628,Sent,2024-01-25
EVT001830,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0628,Opened,2024-01-25
EVT001831,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0628,Clicked,2024-01-25
EVT001832,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0628,Converted,2024-01-25
EVT001833,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0424,Sent,2024-01-25
EVT001834,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0586,Sent,2024-01-25
EVT001835,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1435,Sent,2024-01-25
EVT001836,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1435,Opened,2024-01-26
EVT001837,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1435,Clicked,2024-01-26
EVT001838,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0044,Sent,2024-01-25
EVT001839,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0044,Opened,2024-01-27
EVT001840,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1191,Sent,2024-01-25
EVT001841,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0344,Sent,2024-01-25
EVT001842,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0344,Opened,2024-01-26
EVT001843,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0344,Unsubscribed,2024-01-26
EVT001844,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0535,Sent,2024-01-25
EVT001845,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0535,Opened,2024-01-26
EVT001846,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1023,Sent,2024-01-25
EVT001847,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1023,Opened,2024-01-26
EVT001848,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1125,Sent,2024-01-25
EVT001849,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0911,Sent,2024-01-25
EVT001850,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0981,Sent,2024-01-25
EVT001851,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0914,Sent,2024-01-25
EVT001852,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0825,Sent,2024-01-25
EVT001853,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0416,Sent,2024-01-25
EVT001854,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0703,Sent,2024-01-25
EVT001855,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0320,Sent,2024-01-25
EVT001856,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1074,Sent,2024-01-25
EVT001857,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1074,Opened,2024-01-27
EVT001858,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1074,Clicked,2024-01-27
EVT001859,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1223,Sent,2024-01-25
EVT001860,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0485,Sent,2024-01-25
EVT001861,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0485,Opened,2024-01-25
EVT001862,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0485,Clicked,2024-01-25
EVT001863,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0485,Converted,2024-01-25
EVT001864,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0782,Sent,2024-01-25
EVT001865,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1491,Sent,2024-01-25
EVT001866,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0097,Sent,2024-01-25
EVT001867,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0097,Opened,2024-01-27
EVT001868,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1418,Sent,2024-01-25
EVT001869,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0887,Sent,2024-01-25
EVT001870,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0887,Opened,2024-01-27
EVT001871,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0756,Sent,2024-01-25
EVT001872,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0965,Sent,2024-01-25
EVT001873,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0990,Sent,2024-01-25
EVT001874,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0990,Opened,2024-01-27
EVT001875,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1014,Sent,2024-01-25
EVT001876,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0237,Sent,2024-01-25
EVT001877,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0237,Opened,2024-01-26
EVT001878,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1466,Sent,2024-01-25
EVT001879,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1434,Sent,2024-01-25
EVT001880,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0668,Sent,2024-01-25
EVT001881,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0668,Opened,2024-01-25
EVT001882,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0668,Clicked,2024-01-25
EVT001883,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0483,Sent,2024-01-25
EVT001884,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0483,Opened,2024-01-25
EVT001885,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1106,Sent,2024-01-25
EVT001886,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1089,Sent,2024-01-25
EVT001887,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0218,Sent,2024-01-25
EVT001888,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0470,Sent,2024-01-25
EVT001889,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1047,Sent,2024-01-25
EVT001890,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0612,Sent,2024-01-25
EVT001891,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0329,Sent,2024-01-25
EVT001892,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0329,Opened,2024-01-27
EVT001893,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0329,Clicked,2024-01-27
EVT001894,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1459,Sent,2024-01-25
EVT001895,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1459,Opened,2024-01-27
EVT001896,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0231,Sent,2024-01-25
EVT001897,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0450,Sent,2024-01-25
EVT001898,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0450,Opened,2024-01-27
EVT001899,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0943,Sent,2024-01-25
EVT001900,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0794,Sent,2024-01-25
EVT001901,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0794,Opened,2024-01-25
EVT001902,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0956,Sent,2024-01-25
EVT001903,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1429,Sent,2024-01-25
EVT001904,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1429,Opened,2024-01-26
EVT001905,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0147,Sent,2024-01-25
EVT001906,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0147,Opened,2024-01-26
EVT001907,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0147,Clicked,2024-01-26
EVT001908,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1043,Sent,2024-01-25
EVT001909,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0795,Sent,2024-01-25
EVT001910,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0795,Opened,2024-01-25
EVT001911,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0795,Clicked,2024-01-25
EVT001912,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1399,Sent,2024-01-25
EVT001913,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1399,Opened,2024-01-27
EVT001914,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1254,Sent,2024-01-25
EVT001915,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1254,Opened,2024-01-25
EVT001916,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1254,Clicked,2024-01-25
EVT001917,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB1254,Converted,2024-01-25
EVT001918,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0043,Sent,2024-01-25
EVT001919,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0496,Sent,2024-01-25
EVT001920,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0403,Sent,2024-01-25
EVT001921,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0403,Opened,2024-01-27
EVT001922,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0403,Clicked,2024-01-27
EVT001923,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0403,Converted,2024-01-27
EVT001924,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0238,Sent,2024-01-25
EVT001925,3,Abandoned Cart Recovery - Jan,Abandoned Cart,SUB0746,Sent,2024-01-25
